"link_origem","posicao","senioridade","titulo_vaga","nome_empresa","requisitos"
https://br.indeed.com/rc/gd/job?a=DYrfR50LbNwLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhZWk9qh9QtXN24ui095VGGujyNjbqyxvfNiLpYvc5c0y5xOeBCGDpeFOv8e6ImmI9DfSh8dlKtvM9pPXJou2fGtC29D_zj6kXTNcU1u7yVo6kC3NN-AnDiWHDxRJ3tpYOvisCFVoFlZXNUKUoORMQ0hujkvaSxxLZNlWvKOjQLqHeNJLzO-HKxJin6H0u0w_t1FSO6vfyKhkYPeCFI3FsKCYasixmNi1Bxl1L-zgfvd0ykndirpexXiRIR1d90WQDR9KQPQJmnVjXo6IULC4P7x9uKfIsl3V2ZMb-lLcBa0cqiDftxntnelkjEQpUF2NFRY-IYSV9h9M91zUgPGhdIqyVndF6ckrXMsYa_9oypSTD3ixPAJAZRwEwFzyepCxHDvD49sVj0jgzeduQkXnSOVeNR7kNhAKKeKE85CmY3xXFtw9KXj8WoicmtcAtLiKopH0JnH_2SVeTKmbmC35bVMhZnZhomkjaYvYJh6Sw66gvdlUZPILfZH4Sca9FaeAU2Vi1EFDUOjhFts_JnWnc5QL-iUy6Jy4eFcI0G1gYT2LpB1jqZRpeiNcJszUzHR6kzBI1dPWlY6SnF1nzDJBAjiqer4fL0QOSc1Y3RvkeQUqtMcIgg_8fBUdHwYJM775tvjjoD4x4OTKpvnlZRWMhteXiriSmd-oms4tnFTbnE-oCicqD6k5-8ugulZ68MopWVYwy_p_BVJP4Noet1eJ-UZLzNG_gIpLmZh-1skVDTeiavTilg6P8c_h-njHG1HIgG1BxW3eu-T0gSWMhe3PQGe20HGwVRZGVT2mnpgoxGwbEbXmwZQ4drgpWceBP14o9ex74kgxFd5irQhIuYGxNFprIJV3WfIuZsdnOFb0sOzIEMLOfGlhULGH7NlNDGwguUUiL2k-lSWDt8pD4F4alKCZMytlwhFain6R0eIiz4uDyJkzxrxDr5R82epL8BRwk4usR-oeWZEHShYkDuCVm_udpA30J3wvVT6hdhoHR48Q&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Júnior,Estagio em O&M,Santorini Engenharia,Excel
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=00000193733572888f15afd6d19082e6&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_85c4d325&cb=1732804703013&jobListingId=1009543779411&jrtk=5-yul1-3-1idpjaslijcm2801,Engenheiro de Dados,Não Informado,Assistente de Engenharia Elétrica e Eletrônica,TCT BRASIL SOLUCOES ELETRONICAS LTDA,Machine Learning
https://br.indeed.com/job/engenheiro-civil-42a50bf33e115e70?xpse=SoC667I355uhjcSUSJ0LbzkdCdPP&xfps=844d2333-0e39-484f-a381-ccbefb446951,Engenheiro de Dados,Não Informado,Engenheiro Civil,Fitting - Soluções em Recrutamento,Excel
https://www.netvagas.com.br/empresa/anuncios/a1033839/coordenador-de-modelagem-e-risco-de-credito/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Coordenador de modelagem e risco de crédito,Netvagas,"Linguagem R, Python, SQL"
https://www.netvagas.com.br/empresa/anuncios/a1237208/engenheiro-a-processos-jr/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Engenheiro(a) processos jr,Netvagas,"Power BI, Excel"
https://www.netvagas.com.br/empresa/anuncios/a1237291/analista-de-sgi/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Analista de SGI,Netvagas,Excel
https://www.netvagas.com.br/empresa/anuncios/a1203843/especialista-de-fp-a-3296/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Especialista de fp&a (3296),Netvagas,"Power BI, Excel, SQL, Machine Learning"
https://www.netvagas.com.br/empresa/anuncios/a1154821/gerente-comercial-dados-e-analytics/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Gerente comercial - dados e analytics,Netvagas,Machine Learning
https://www.netvagas.com.br/empresa/anuncios/a833135/engenheiro-de-confiabilidade-pleno-rio-de-janeiro-rj/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Pleno,Engenheiro de confiabilidade pleno - rio de janeiro/rj,Netvagas,Power BI
https://www.netvagas.com.br/empresa/anuncios/a1238794/engenheiro-low-code/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Engenheiro low code,Netvagas,"SQL, SQL Server, Oracle"
https://www.netvagas.com.br/empresa/anuncios/a1238991/engenheiro-a-de-software-mobile-pleno-flutter/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Pleno,Engenheiro(a) de software mobile - pleno | flutter,Netvagas,"ETL, Github"
https://br.indeed.com/job/operador-logistico-iii-curitiba-pr-72cf7aa685f6f046?xpse=SoDc67I355u1GGy3Kh0LbzkdCdPP&xfps=8b2b9388-39c1-4476-8158-fcc40125d2b7,Engenheiro de Dados,Sênior,OPERADOR LOGISTICO III – CURITIBA-PR,GRUPO GPS IN HAUS,Excel
https://br.indeed.com/rc/gd/job?a=OW661npNqE4LbZCrTi-twXwFVDaBrQiiwhsUnPcYFQgpXILE0PWbIJhcgBb42MX70eO0gpNQFJq_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfSa0V9Pgr3EY5BdnppLeBuSKOcwomzFcya_BbtcL3NA9AiPYILYCl7lJmc6Bzb9wA44vzOUzIVwleIhOqGFtsc8JvGSTacvXtxJuqBSFWbIJdqwmZREPL8vwBQyGuEIxH1oDMllHFq8TPdmaZ5AvZ3Z2dbA9KvjqzDlD1ax2ZHwzEpLCyf7nSGDw_GAfcqKul0mYFxnVdehRCX7eH9U8KRNKnVfdG7zxl7seAJdFh1SF7Pmni6OEa7ogc56a2UxbHndwQpUFSfX6UQUf6HCVelyKkj6OJlo4xSx3hzpTswrMX3d8sVKlsAMcX6UQVvKZ3tYkX4h2BXdqvhe5efLdD1bna3uvKLCx2dXzn88rscgStWPGuXMVnqOp7CK5PA-oD1X9tXXdc_V3qbsGRKK_f-hUFrQIksJ6ewnJWIdc6WaQlw2irfnlcdG95PuY8ayGc3hKVCMhHxOsYFU1TyH2l3LqbCirdo72MX-oRnuy-yyrGTK4nESNHBo9MUidYRZEPWd2UP9mq1RRfh5zIqLLvy4MBFYKZaoxkC92VRk8gt9nG5I4KDwaIKAZyi4076w5ZbYw7ZLAYhFMz7Wcf8F5dry5V_9hN0-I4VBtf0h-Ya2wY54JXYyyy62xXcqXSy4WnRnSc3EifPS2e-oL_pds-cX8wvBMfigpQZRQYz74ancw3v-T8yxQ1gxer8dinilEX-3eJJLkMxOyEDaAeb3nH2D-14743nZ6aO2kBxgy8hXeiSHmSQPO1oZVjDL-n8FUk_g2h63V4n5TD0EkPcOTHFB7eUs7fPMgDASeUVQHXVfRtOoptk1LJugMLPxJ-RGoTm8LVi5IgUH1IBYRpnKd-uOLM2HGRtSYDJJVL3i4pTvkG1BxW3eu-T7W4_W71a4tsgjz24junErc5C6mANsOjK8Ow3skej44kZRQYz74anczGNVilYtlpeajCGwNlnmcqY4KlbVyxKd277iHjG4qOdjcMrlZeXzDbTJVJvZipVYU_vOi7mEprRuPn8WEF8ZC8ySGs7p6O5ys7eoNrBYYW78rRcLjsT1Ks6E714HQKoFCHFCVK114izQYgMCAVCTf-&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Não Informado,Data engineer mid,Netvagas,"Python, AWS, Spark, Azure, Airflow"
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=0000019373376e56ae63c4ea8fc0ef02&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_9e395fe1&cb=1732804833050&jobListingId=1009544182216&jrtk=5-yul1-3-1idpjerksl02s801,Engenheiro de Dados,Sênior,Fiscal Telecom,Vem Pra Vivo,ETL
https://www.amazon.jobs/en/jobs/2841803/especialista-de-transporte-amazon-transportation-services,Engenheiro de Dados,Não Informado,"Especialista de transporte, Amazon Transportation Services",Amazon Logistica do Brasil,"Excel, SQL, ETL"
https://jhsf-ni.gupy.io/job/eyJqb2JJZCI6ODIwMDU2OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Júnior,Técnico de Manutenção Júnior | SP Surf Club,JHSF | Negócios Imobiliários,"Excel, ETL"
https://br.indeed.com/job/or%C3%A7amentista-b7ad5edeba2b7dd8?xpse=SoCf67I355vPy7gUFD0LbzkdCdPP&xfps=4834eeb5-6572-470e-8e16-428030da80f6,Engenheiro de Dados,Não Informado,Orçamentista,Frechaltore,Excel
https://www.netvagas.com.br/empresa/anuncios/a1007172/analista-de-qualidade-pleno/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Pleno,Analista de qualidade pleno,Netvagas,"AWS, MLOps, GCP, Github, Azure, Docker"
https://eng.wd3.myworkdayjobs.com/en-US/ExternalCareers/job/So-Paulo-GERALDO-CAMPOS-MOREIRA/Arquiteto-de-Pr-Vendas_JR102907,Engenheiro de Dados,Não Informado,Arquiteto de Pré-Vendas,Engineering Industries eXcellence,MLOps
https://suzano.gupy.io/job/eyJqb2JJZCI6NzgzNDA5NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Pleno,MECÂNICO(A) MANUTENÇÃO II,Suzano,ETL
https://jobs.lever.co/ciandt/3bfb5a38-703d-410d-823e-a686c21c9dcc,Engenheiro de Dados,Não Informado,"[Job-18856] Mid Level Fullstack (.Net/ReactJs.) Developer, Brazil",CI&T,"AWS, Git, Github, Docker"
https://ebm.gupy.io/job/eyJqb2JJZCI6ODE0MDAyNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Não Informado,Assistente de Engenharia,EBM Desenvolvimento Imobiliário,Excel
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=0000019373392164aebd126a99fd4bb2&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_48a48fd3&cb=1732804944342&jobListingId=1009543918442&jrtk=5-yul1-3-1idpji8c6l02v801,Engenheiro de Dados,Sênior,Coordenador de BackOffice - Presencial,Accenture,ETL
https://enghouse.bamboohr.com/careers/2068?source=indeed&src=indeed&postedDate=2024-11-27,Engenheiro de Dados,Sênior,Senior Software Engineer,Enghouse,"ETL, AWS, MLOps, Git, Oracle, Docker"
https://vivo.gupy.io/job/eyJqb2JJZCI6ODIwMzY5Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Técnico(a) Cadastro Júnior | Vaga Exclusiva para Pessoas com Deficiência,Vem Pra Vivo,ETL
https://randstad-matriz.pandape.infojobs.com.br/Detail/1686560?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Engenheiro de Dados,Júnior,Consultor Junior Avaliação de Ativos Fixos - (Engenharia de Agrimensura),Randstad - Matriz,Excel
https://www.netvagas.com.br/empresa/anuncios/a1171634/estagiario-a-de-novos-negocios/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Estagiário(a) de novos negócios,Netvagas,Excel
https://viveo.gupy.io/job/eyJqb2JJZCI6ODIwMTAwNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Não Informado,Gerente Regional,Viveo,"Power BI, Excel, Machine Learning"
https://people.talentbrand.com.br/jobs/sinc-recrutamento-e-selecao-auxiliar-de-suprimentos-4103,Engenheiro de Dados,Não Informado,Auxiliar de Suprimentos,SINC - Recrutamento e Seleção,Excel
https://www.netvagas.com.br/empresa/anuncios/a1237155/estagiario-a-ti-sistemas/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Estagiário (a) - ti sistemas,Netvagas,"Power BI, Excel, SQL"
https://www.capgemini.com/jobs/nXAdcJMB_1WPMhEhO_7g/1840317/,Engenheiro de Dados,Sênior,Desenvolvedor/ Desenvolvedora ServiceNow,Capgemini,"ETL, AWS"
https://br.indeed.com/rc/gd/job?a=6JcVF1zuFekLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhf2V4TC0gINlaOJJCyPcIF-fUmS7_tfPL7yH9zVThMNLkxxkvg2nU7v0pZDljLyT1syxANe2kC5672PJOl18-vwTMRRIGxqdtiiJW7fKhviFpiQIPvIe8Enlk39RKfR_rJDSqhkRyAoNmu_n4qzYFeC7QF84PAyh1n6s6MShYncCWCmOeMd5cs2mnceOAMSxb9J_kdiKco4PzNLRebIMlfBxy1jSJp4tBQ8VAQsB25EVLp3SmbCCuxTZVryjo0C6h3jSS8zvhysSYp-h9LtMP7zoOSAlILdjstfNkSQGPnArxehsWbOE7NG33MClXoS0Z3xrdaUfFR746otVASKQEFxjwYQ2Jxu6w16OiFCwuD-8fbinyLJd1dmTG_pS3AWtHKog37cZ7Z3pZIxEKVBdjRUWPiGElfYfTPdc1IDxoXSKslZ3RenJK1zLGGv_aMqUkw94sTwCQGUcBMBc8nqQsRw7w-PbFY9I4M3nbkJF50joi8hWbB9nRdnihPOQpmN8XvISWtvX0hrBjzYE7pgKncv7oABRMTR0epShxxwql7NPk-XaVcnnNOfTcAqdpHdLcIRDXUbvUt3jA8mWzR1RaCsNrc1mCZvXoZZysUtBodPCsxAF4fPaAJ1RRnuo-JtS8gdGZASQef5575MITLMq-G2m4TGyDoAiyTyOy9S12JfPhH7Ty9HV4i08HxVHwSCz1x7eR1GTgJO-ui4icYi9klYLefjo3FfGSqOlitEiGl8AYeoli6UnQkUgIy9m_x9V_VJfxm_HWyyLTPZRWEaCz5sKmKgpyHUDiWobQTvhEBplTv_FNnsYKlbNzZL7l_Jk2MdNwKP0StzrWK26Ot_hNBmYftbJFQ03o3k96UAT0s9cfwd56fxFxzi1_9k5ITGrLD0EkPcOTHFInJrXALS4iqYRgrNjUnY_cuXfehaWY7WEJOIRGbXyERkZTEtYY2Xr6Np_Bq-3Wsg2MFmDct1fYhC_c5qYxZUGNs05sJcP6ez5JgQC0TE33253ysi7I2XgUfdKt5UEE-jvBSU6vWuuenunGVLuE2G4OBCpznCaKgzXtl0m9u2zvaoYKlBZu3CIw&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Sênior,Atendente COE Sênior - 100% Presencial,Vem Pra Vivo,ETL
https://br.indeed.com/rc/gd/job?a=9651yybO_3ILbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhQN6ebYt25tdqDjddovjIqSp9fvF8Na8e_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfSgJX_po47mTAgL_xsVifvv88Ra4rwUN2AJAQmqtmxpAk8Chd85o2BlLxu1qukb14NVHWl4DeoHzpcFe8f8i4Fckj-r7EvNhp2-0A3I9xQYajP62Rx-4dQ2z2oB4FMK5UQHUGEU_NdGxrvVxWMKdIoK2il9lVuKomLAfhIWDPDyoJL1icd26JpPPyw8GOheVhJIlbiXMAp_u5BwvjORSnep8HarjvVsO_i7ul999zFN1NRfKq0muCS7yx6uM-gyBOp-FS5wWAxFtBx5L8xDYw_8BqsuDXJhm21LDD5MTvZICD43Yzoe9-QdydfBtAusk8ez5p4ujhGu6IHOemtlMWx53cEKVBUn1-lEFH-hwlXpdlmqjp93pRvv8yEqQMC5o6BcNnqtucc3ttaOeo-5vaQTFCNxI0CgpzyNXUy8wsQIhDHrTAip39pbizOcIq3-3x_-TfJdKWoO276jkQCtGsb7hv1PffAoVrursN0-eD5ijWlN2-AUK5Uz36pRm8c79RlINfma5XQbB1RyOd0nnc_-92oWOuzxfq_h-njHG1HIg7f_qV5_aFZkfvuC2ocAq4GBNYUL18IBFZQifCLFu9FokztJy_uyesGXF3DQJoBjnxi27IFD2dp4nOb3NxUBx5j_QIZhMm2O-lWPIyfnBVn4Pj6T0mJ8X8iNqFGc8VaNTt6uiOaFUupU-C9WZ9Sa-PYc1CpXEm9rWx5En_S_UDnyaNvQ_Ie4u0m_caq3X4EAFxrbGMDnLhAalKHHHCqXs02FM3ABAkkmbD1AGGmpy0jmWbYqvGQ4TaAAXvtfZOmEm69YRPcnUIYjclEfy8APzXkqu_QRIssn8e3lLO3zzIAwEnlFUB11X0pVURq9bHTt36XcYUfFMv7VUNBAjZtiUHKkFisCFnk_MG1BxW3eu-T1YKAMGNMmbBv7dvdFv8o2XmFaruDoJG42M29u45UgT04szYcZG1JgN-W6lltl5Cztj3zbfenCBNonP4xyWTtzxAd3nx6IjVxalKHHHCqXs0CioL2Pr8Ra9Zv4IN6HhIW3sp9XbSzcmWfdH3ASdKHqD2D-pj9-RAeMl_Cof1NpiemyiKBGEzE-6wJD-KaH04HzgotvjM5qcdVD2LzGGuxYdukQBo1gwWUI05aQHvxaX5Rqf6nWjjfTkDu8BJDbx_6g&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Não Informado,Performance analyst - analista (vaga dedicada para pessoa com deficiência),Netvagas,"Power BI, Excel"
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=00000193733b5ded87727a201281d050&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_362562a2&cb=1732805090940&jobListingId=1009543541948&jrtk=5-yul1-3-1idpjmngfgctp801,Engenheiro de Dados,Não Informado,AUXILIAR ENGENHARIA | Morada da Serra,Venha construir o futuro com a gente!,ETL
https://www.ferrerocareers.com/int/en/jobs/estagio-em-marketing-premium-chocolate,Engenheiro de Dados,Júnior,Estágio em Marketing - Premium Chocolate,FERRERO,Excel
https://vagas-mrveco.gupy.io/job/eyJqb2JJZCI6ODE1MTQ3OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Não Informado,AUXILIAR ENGENHARIA | Novo Aleixo,Venha construir o futuro com a gente!,ETL
https://arttha.gupy.io/job/eyJqb2JJZCI6ODIwMzkzMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Pleno,Executivo de Vendas,ARTTHA Gestão & RH,"Excel, Machine Learning"
https://www.netvagas.com.br/empresa/anuncios/a1100999/especialista-revenue-ops-operacoes/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Especialista revenue ops (operações),Netvagas,"Power BI, Tableau, Linguagem R, Python, SQL"
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=00000193733cf77098d972fb30a5583e&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_946e5b7a&cb=1732805195782&jobListingId=1009543266658&jrtk=5-yul1-3-1idpjptt72k0e001,Engenheiro de Dados,Sênior,Consultor(a) de Arquitetura Soluções em Cloud | Exclusiva para Mulheres,Vivo Digital,"ETL, AWS, Git, Azure, Oracle, Docker"
https://br.indeed.com/rc/gd/job?a=OW661npNqE4LbZCrTi-twXwFVDaBrQiiwhsUnPcYFQixHSJFbLpLHCL5cjJevxu-gJRU_RgelOK_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyf5RKSiZ6ZXjU1W6C9GsIRi_ZO0pUcv97NXbTfDQkKG4c0ONFgWIccuK9fe7mZy92Zl22h_ETzlIvcemVyvBa8czuQ6KEtrIsNXaG-cMeakvU4qvogWXnunKV57YfFjDMzyBdPBa-hagk9f0AIQg8kh6HGvXAPX9-yteernqUAgLFcCwYoCA0_Ko2FM-eNoh1s0foazxxp0BTLNTxHYMbwaHJwBWfCg0r3QlwnOeOz8XV7Pmni6OEa7ogc56a2UxbHndwQpUFSfX6UQUf6HCVel8R066kM3DxRmuhzEpMuHj5LhMafnGgKZNq094M1gK8dtYkX4h2BXdpoDOiyetlqu4wU3ZLwrVljdXzn88rscgStWPGuXMVnqOp7CK5PA-oD1X9tXXdc_V3qbsGRKK_f-hUFrQIksJ6ewnJWIdc6WaQlw2irfnlcdG95PuY8ayGc3hKVCMhHxOsYFU1TyH2l3LqbCirdo72MX-oRnuy-yyrGTK4nESNHBo9MUidYRZEPWd2UP9mq1RRfh5zIqLLvy4MBFYKZaoxkC92VRk8gt9nG5I4KDwaIKAZyi4076w5ZbYw7ZLAYhFMz7Wcf8F5dry5V_9hN0-I4VBtf0h-Ya2wY54JXYyyy62xXcqXSy4WnRnSc3EifPS2e-oL_pds-cX8wvBMfigpQZRQYz74ancw3v-T8yxQ1gxer8dinilEX-3eJJLkMxOyEDaAeb3nH2D-14743nZ6aO2kBxgy8hXeiSHmSQPO1oZVjDL-n8FUk_g2h63V4n5TD0EkPcOTHFB7eUs7fPMgDASeUVQHXVfRtOoptk1LJugMLPxJ-RGoTm8LVi5IgUH1IBYRpnKd-uOLM2HGRtSYDJJVL3i4pTvkG1BxW3eu-T7W4_W71a4tsgjz24junErc5C6mANsOjK8Ow3skej44kZRQYz74anczGNVilYtlpeajCGwNlnmcqY4KlbVyxKd277iHjG4qOdjcMrlZeXzDbTJVJvZipVYU_vOi7mEprRuPn8WEF8ZC8ySGs7p6O5ys7eoNrBYYW78rRcLjsT1Ks6E714HQKoFCHFCVK114izQYgMCAVCTf-&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Sênior,Analista de projetos sr.,Netvagas,"Power BI, Excel"
https://br.indeed.com/rc/gd/job?a=bjzUlb5yH_0LbZCrTi-twXwFVDaBrQiiwhsUnPcYFQiyAY3SV3BqQQkvdS9jmjgirZJ3gejyFBK_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyf7q57lEet0g7AuBB0D1_dTJGa6BzU2hCGgLckPNenQwQOTQk_c4iTbjp4X6YRxi0snJDb-jZe5atcsWI3qkQSnvfwwLGDEXiikglLARt1QHeV0f6qLcPLQEpp5vkuKcL_5vf2o_htKhTFBSfgmkIMPMg2N__E1Elthz_kwkB5gehCybEmXYnir_nDuldfz-_2Mr1oj-B2Sum7pNtO0tk1g7RLlFry6KgXA4KH7Ar6wV43veU0wi_XEPBaFU1UkjWTO7Ud4qDJnC27POCQQdfrqWKei5GG3euhQ_y8pSUzEJxNlWvKOjQLqHeNJLzO-HKxJin6H0u0w_uY6VIvSCPIq2eUhuZd9QGkFRBvB2xVT8IT3ta91rNcpHfGt1pR8VHvCi9e4cJbPk90sEQn6TsRWDXo6IULC4P7x9uKfIsl3V2ZMb-lLcBa0cqiDftxntnelkjEQpUF2NFRY-IYSV9h9M91zUgPGhdIqyVndF6ckrXMsYa_9oypSTD3ixPAJAZRwEwFzyepCxHDvD49sVj0jgzeduQkXnSOL_ett8f0P4ieKE85CmY3xdgMxiyT6l7tGPNgTumAqdy_ugAFExNHR6lKHHHCqXs0-T5dpVyec059NwCp2kd0twhENdRu9S3eMDyZbNHVFoKw2tzWYJm9ehlnKxS0Gh08KzEAXh89oAnVFGe6j4m1LyB0ZkBJB5_nnvkwhMsyr4babhMbIOgCLJPI7L1LXYl8-EftPL0dXiLTwfFUfBILPXHt5HUZOAk766LiJxiL2SVgt5-OjcV8ZKo6WK0SIaXwBh6iWLpSdCRSAjL2b_H1X9Ul_Gb8dbLItM9lFYRoLPmwqYqCnIdQOJahtBO-EQGmVO_8U2exgqVs3NkvuX8mTYx03Ao_RK3OtYrbo63-E0GZh-1skVDTejeT3pQBPSz1x_B3np_EXHOLX_2TkhMassPQSQ9w5McUicmtcAtLiKphGCs2NSdj9y5d96FpZjtYQk4hEZtfIRGRlMS1hjZevo2n8Gr7dayDYwWYNy3V9iEL9zmpjFlQY2zTmwlw_p7PkmBALRMTffbnfKyLsjZeBR90q3lQQT6O8FJTq9a656e6cZUu4TYbg4EKnOcJoqDNe2XSb27bO9qhgqUFm7cIjA&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Não Informado,Arquiteto(a) de software - modelo de trabalho remoto,Netvagas,"MLOps, MongoDB, PostgreSQL"
https://www.netvagas.com.br/empresa/anuncios/a1199208/assistente-de-engenharia-obras-de-saneamento/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Assistente de engenharia (obras de saneamento),Netvagas,Power BI
https://www.netvagas.com.br/empresa/anuncios/a1199274/estagiario-a-de-orcamento-e-planejamento-foco-bi/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Estagiário (a) de orçamento e planejamento - foco bi,Netvagas,"Power BI, Excel"
https://www.netvagas.com.br/empresa/anuncios/a1073284/aeroporto-l-estagiario-a-de-planejamento/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Aeroporto l estagiário(a) de planejamento,Netvagas,Excel
https://vale.eightfold.ai/careers/job/26048828,Engenheiro de Dados,Sênior,ENGENHEIRA (O) SENIOR – PELOTIZAÇÃO – VAGA PREFERENCIAL PARA MULHERES,Vale,ETL
https://br.indeed.com/job/estagi%C3%A1rio-em-hidrogeologia-05cca6441654e83d?xpse=SoBv67I355v1JNS4q50LbzkdCdPP&xfps=eac8dc55-7947-4403-96f8-bb784436d71f,Engenheiro de Dados,Júnior,Estagiário em Hidrogeologia,MDGEO,Excel
