"vaga_id","link_site","link_origem","data_publicacao","data_coleta","link_origem","posicao","senioridade","titulo_vaga","nome_empresa","requisitos"
3023,"https://www.glassdoor.com.br/job-listing/engenheiro-de-completação-de-poços-rio-de-janeiro-1-netvagas-JV_IC2402386_KO0,51_KE52,60.htm?jl=1009546469319",https://www.netvagas.com.br/empresa/anuncios/a999758/engenheiro-de-completacao-de-pocos-rio-de-janeiro-1/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a999758/engenheiro-de-completacao-de-pocos-rio-de-janeiro-1/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Engenheiro de completação de poços - rio de janeiro (1),Netvagas,"Power BI, Excel"
3024,"https://www.glassdoor.com.br/job-listing/estágio-em-suprimentos-wilson-sons-JV_IC2402386_KO0,22_KE23,34.htm?jl=1009546586074",https://wilsonsons.gupy.io/job/eyJqb2JJZCI6ODIxNjQ1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-30","2024-11-30",https://wilsonsons.gupy.io/job/eyJqb2JJZCI6ODIxNjQ1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Júnior,Estágio em Suprimentos,Wilson Sons,"Power BI, Excel"
3025,"https://www.glassdoor.com.br/job-listing/engenheiro-dados-sênior-aws-netvagas-JV_KO0,27_KE28,36.htm?jl=1009546471933",https://www.netvagas.com.br/empresa/anuncios/a1224393/engenheiro-dados-senior-aws/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1224393/engenheiro-dados-senior-aws/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Engenheiro dados sênior aws,Netvagas,"Power BI, Python, SQL, ETL, AWS, SQL Server, Databricks, Spark, Oracle, MySQL"
3026,"https://www.glassdoor.com.br/job-listing/estágio-em-marketing-análise-de-dados-manpower-staffing-matriz-JV_IC2479061_KO0,37_KE38,62.htm?jl=1009546363769",https://manpowergroup.pandape.infojobs.com.br/Detail/1700192?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,"2024-11-29","2024-11-30",https://manpowergroup.pandape.infojobs.com.br/Detail/1700192?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Engenheiro de Dados,Júnior,Estágio em Marketing / Análise de dados,MANPOWER STAFFING. (Matriz),Power BI
3027,"https://www.glassdoor.com.br/job-listing/engenheiro-a-de-software-full-stack-pleno-spring-boot-e-angular-asaas-JV_KO0,63_KE64,69.htm?jl=1009546575236",https://asaas.gupy.io/job/eyJqb2JJZCI6ODExNTY2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-30","2024-11-30",https://asaas.gupy.io/job/eyJqb2JJZCI6ODExNTY2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Pleno,Engenheiro(a) de Software Full Stack Pleno (Spring Boot e Angular),Asaas,"ETL, AWS, Git"
3028,"https://www.glassdoor.com.br/job-listing/people-analytcs-sr-verisure-brasil-JV_IC2479061_KO0,18_KE19,34.htm?jl=1009546363424",https://verisurebrasil.pandape.infojobs.com.br/Detail/1700943?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,"2024-11-29","2024-11-30",https://verisurebrasil.pandape.infojobs.com.br/Detail/1700943?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Engenheiro de Dados,Sênior,People Analytcs SR,VERISURE BRASIL,"Power BI, Excel, SQL"
3029,"https://www.glassdoor.com.br/job-listing/gerente-de-projetos-de-inteligência-artificial-netvagas-JV_IC2479061_KO0,46_KE47,55.htm?jl=1009546472639",https://www.netvagas.com.br/empresa/anuncios/a1241692/gerente-de-projetos-de-inteligencia-artificial/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1241692/gerente-de-projetos-de-inteligencia-artificial/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Gerente de projetos de inteligência artificial,Netvagas,Power BI
3030,"https://www.glassdoor.com.br/job-listing/estágio-em-riscos-e-transformação-digital-bh-sympla-JV_IC2514646_KO0,44_KE45,51.htm?jl=1009546331147",https://sympla.inhire.app/vagas/0a072d1d-9a30-4b31-9fa7-8143f2ceffd9/estagio-em-riscos-e-transformacao-digital-bh?source=indeed,"2024-11-29","2024-11-30",https://sympla.inhire.app/vagas/0a072d1d-9a30-4b31-9fa7-8143f2ceffd9/estagio-em-riscos-e-transformacao-digital-bh?source=indeed,Engenheiro de Dados,Júnior,Estágio em Riscos e Transformação Digital (BH),Sympla,Excel
3031,"https://www.glassdoor.com.br/job-listing/especialista-pegasystems-capgemini-JV_IC2402386_KO0,24_KE25,34.htm?jl=1009546298471",https://www.capgemini.com/jobs/j3AgeZMB_1WPMhEhXP_v/1837344/,"2024-11-29","2024-11-30",https://www.capgemini.com/jobs/j3AgeZMB_1WPMhEhXP_v/1837344/,Engenheiro de Dados,Sênior,Especialista PegaSystems,Capgemini,"SQL, ETL, AWS, Oracle"
3032,"https://www.glassdoor.com.br/job-listing/desenvolvedor-backend-junior-bilhon-ltda-JV_IC2464198_KO0,28_KE29,40.htm?jl=1009546352416",https://bilhon.vagas.solides.com.br/vaga/519503?origem=indeed,"2024-11-29","2024-11-30",https://bilhon.vagas.solides.com.br/vaga/519503?origem=indeed,Engenheiro de Dados,Júnior,Desenvolvedor Backend Junior,BILHON LTDA,"Python, AWS, MLOps, Git, Azure, Docker"
3033,"https://www.glassdoor.com.br/job-listing/gerente-de-processos-netvagas-JV_IC2402386_KO0,20_KE21,29.htm?jl=1009546472963",https://www.netvagas.com.br/empresa/anuncios/a1242457/gerente-de-processos/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1242457/gerente-de-processos/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Gerente de Processos,Netvagas,"Power BI, Excel, Power Automate"
3034,"https://www.glassdoor.com.br/job-listing/consultor-a-de-manutenção-pleno-524142-sede-sp-netvagas-JV_IC2479061_KO0,46_KE47,55.htm?jl=1009546472167",https://www.netvagas.com.br/empresa/anuncios/a1241235/consultor-a-de-manutencao-pleno-524142-sede-sp/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1241235/consultor-a-de-manutencao-pleno-524142-sede-sp/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Pleno,Consultor(a) de manutenção pleno (524142) - sede/sp,Netvagas,"Power BI, Excel"
3035,"https://www.glassdoor.com.br/job-listing/desenvolvedor-genesys-engage-capgemini-JV_IC2402386_KO0,28_KE29,38.htm?jl=1009546600122",https://www.capgemini.com/jobs/oHCze5MB_1WPMhEhk_9m/1841742/,"2024-11-30","2024-11-30",https://www.capgemini.com/jobs/oHCze5MB_1WPMhEhk_9m/1841742/,Engenheiro de Dados,Sênior,Desenvolvedor Genesys Engage,Capgemini,"SQL, ETL, AWS, SQL Server, Oracle"
3036,"https://www.glassdoor.com.br/job-listing/consultor-funcional-sêniore-mastersaf-tax-one-dw-plsql-source2it-JV_IC2464198_KO0,54_KE55,64.htm?jl=1009546352628",https://source2it.vagas.solides.com.br/vaga/519803?origem=indeed,"2024-11-29","2024-11-30",https://source2it.vagas.solides.com.br/vaga/519803?origem=indeed,Engenheiro de Dados,Sênior,Consultor Funcional Sêniore Mastersaf Tax One/DW-PLSQL,Source2IT,Oracle
3037,"https://www.glassdoor.com.br/job-listing/coordenador-a-de-planejamento-estratégico-netvagas-JV_IC2479061_KO0,41_KE42,50.htm?jl=1009546472776",https://www.netvagas.com.br/empresa/anuncios/a1241788/coordenador-a-de-planejamento-estrategico/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1241788/coordenador-a-de-planejamento-estrategico/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Coordenador(a) de planejamento estratégico,Netvagas,"Power BI, Tableau, SQL, Oracle"
3038,"https://www.glassdoor.com.br/job-listing/especialista-em-infraestrutura-source2it-JV_IC5017666_KO0,30_KE31,40.htm?jl=1009546352703",https://source2it.vagas.solides.com.br/vaga/519797?origem=indeed,"2024-11-29","2024-11-30",https://source2it.vagas.solides.com.br/vaga/519797?origem=indeed,Engenheiro de Dados,Sênior,Especialista em Infraestrutura,Source2IT,"SQL, ETL, SQL Server, Oracle, Linux"
3039,"https://www.glassdoor.com.br/job-listing/ux-writter-conversational-ai-designer-curadoria-de-chatbot-capgemini-JV_IC2479061_KO0,58_KE59,68.htm?jl=1009546298474",https://www.capgemini.com/jobs/kXAgeZMB_1WPMhEhXf9N/1841710/,"2024-11-29","2024-11-30",https://www.capgemini.com/jobs/kXAgeZMB_1WPMhEhXf9N/1841710/,Engenheiro de Dados,Sênior,UX Writter/Conversational AI Designer - Curadoria de Chatbot,Capgemini,"ETL, AWS"
3040,"https://www.glassdoor.com.br/job-listing/engenharia-de-dados-sênior-netvagas-JV_IC2481134_KO0,26_KE27,35.htm?jl=1009546472768",https://www.netvagas.com.br/empresa/anuncios/a1241787/engenharia-de-dados-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1241787/engenharia-de-dados-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Engenharia de dados sênior,Netvagas,"Python, SQL, ETL, Databricks, Azure, Oracle"
3041,"https://www.glassdoor.com.br/job-listing/estagio-de-qualidade-interni-sistemas-automotivos-sa-JV_IC2516079_KO0,20_KE21,52.htm?jl=1009546352244",https://interni.vagas.solides.com.br/vaga/519250?origem=indeed,"2024-11-29","2024-11-30",https://interni.vagas.solides.com.br/vaga/519250?origem=indeed,Engenheiro de Dados,Não Informado,Estagio de Qualidade,INTERNI SISTEMAS AUTOMOTIVOS S/A,Excel
3042,"https://www.glassdoor.com.br/job-listing/desenvolvedor-python-para-ingestão-de-dados-sênior-netvagas-JV_IC2479061_KO0,50_KE51,59.htm?jl=1009546472993",https://www.netvagas.com.br/empresa/anuncios/a1242410/desenvolvedor-python-para-ingestao-de-dados-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1242410/desenvolvedor-python-para-ingestao-de-dados-senior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Sênior,Desenvolvedor python para ingestão de dados sênior,Netvagas,"Python, GCP"
3043,"https://www.glassdoor.com.br/job-listing/pessoa-desenvolvedora-backend-python-pleno-com-foco-em-ia-netvagas-JV_KO0,57_KE58,66.htm?jl=1009546472290",https://www.netvagas.com.br/empresa/anuncios/a1241390/pessoa-desenvolvedora-backend-python-pleno-com-foco-em-ia/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1241390/pessoa-desenvolvedora-backend-python-pleno-com-foco-em-ia/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Pleno,Pessoa desenvolvedora backend python pleno com foco em ia,Netvagas,"Python, AWS, Machine Learning, GCP, Deep Learning, Azure, Docker"
3044,"https://www.glassdoor.com.br/job-listing/estágio-operações-financeiras-área-de-seguros-vaga-afirmativa-para-pessoas-pretas-e-pardas-órigo-energia-JV_IC2479061_KO0,90_KE91,104.htm?jl=1009546586201",https://origoenergia.gupy.io/job/eyJqb2JJZCI6ODIxNzA1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-30","2024-11-30",https://origoenergia.gupy.io/job/eyJqb2JJZCI6ODIxNzA1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Pleno,Estágio - Operações Financeiras: Área de Seguros (Vaga Afirmativa para Pessoas Pretas e Pardas),Órigo Energia,"Excel, ETL"
3045,"https://www.glassdoor.com.br/job-listing/desenvolvedor-backend-pleno-bilhon-ltda-JV_IC2464198_KO0,27_KE28,39.htm?jl=1009546352345",https://bilhon.vagas.solides.com.br/vaga/519508?origem=indeed,"2024-11-29","2024-11-30",https://bilhon.vagas.solides.com.br/vaga/519508?origem=indeed,Engenheiro de Dados,Pleno,Desenvolvedor Backend Pleno,BILHON LTDA,"Python, AWS, MLOps, Git, Azure, Docker"
3046,"https://www.glassdoor.com.br/job-listing/estágio-em-drp-planejamento-de-distribuição-liv-up-JV_IC2464198_KO0,43_KE44,50.htm?jl=1009546364508",https://livup.pandape.com.br/Detail/1698587?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,"2024-11-29","2024-11-30",https://livup.pandape.com.br/Detail/1698587?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Engenheiro de Dados,Júnior,Estágio em DRP - Planejamento de Distribuição,Liv Up,"Excel, SQL"
3047,"https://www.glassdoor.com.br/job-listing/consultor-de-sistemas-de-tv-e-rádio-presencial-inglês-avançado-accenture-JV_IC2464198_KO0,62_KE63,72.htm?jl=1009546407097",https://www.accenture.com/br-pt/careers/jobdetails,"2024-11-29","2024-11-30",https://www.accenture.com/br-pt/careers/jobdetails,Engenheiro de Dados,Sênior,Consultor de Sistemas de TV e Rádio - Presencial (Inglês avançado),Accenture,ETL
3048,"https://www.glassdoor.com.br/job-listing/consultor-júnior-legal-opportunities-netvagas-JV_IC2479061_KO0,36_KE37,45.htm?jl=1009546472307",https://www.netvagas.com.br/empresa/anuncios/a1241439/consultor-junior-legal-opportunities/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1241439/consultor-junior-legal-opportunities/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Consultor júnior | legal opportunities,Netvagas,"Power BI, Excel, Python"
3049,"https://www.glassdoor.com.br/job-listing/engenheiro-de-revestimento-de-poços-rj-sp-e-es-1-netvagas-JV_KO0,48_KE49,57.htm?jl=1009546469310",https://www.netvagas.com.br/empresa/anuncios/a999755/engenheiro-de-revestimento-de-pocos-rj-sp-e-es-1/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a999755/engenheiro-de-revestimento-de-pocos-rj-sp-e-es-1/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,"Engenheiro de revestimento de poços - rj, sp e es (1)",Netvagas,Excel
3050,"https://www.glassdoor.com.br/job-listing/arquiteto-de-dados-híbrido-sp-pj-netvagas-JV_IC2479061_KO0,32_KE33,41.htm?jl=1009546470876",https://www.netvagas.com.br/empresa/anuncios/a1202143/arquiteto-de-dados-hibrido-sp-pj/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1202143/arquiteto-de-dados-hibrido-sp-pj/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Arquiteto de dados - híbrido/sp - pj,Netvagas,"Python, AWS, Machine Learning, MLOps, Databricks, Spark, Azure, Airflow"
3051,"https://www.glassdoor.com.br/job-listing/dev-backend-júnior-netvagas-JV_IC2514646_KO0,18_KE19,27.htm?jl=1009546470996",https://www.netvagas.com.br/empresa/anuncios/a1202870/dev-backend-junior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,"2024-11-29","2024-11-30",https://www.netvagas.com.br/empresa/anuncios/a1202870/dev-backend-junior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Júnior,Dev backend júnior,Netvagas,"SQL, AWS, Git"
3052,"https://www.glassdoor.com.br/job-listing/tech-lead-hybris-samsung-sds-latin-america-JV_IC2479061_KO0,16_KE17,42.htm?jl=1009546583179",https://samsungsds.gupy.io/job/eyJqb2JJZCI6ODE5MzUyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"2024-11-30","2024-11-30",https://samsungsds.gupy.io/job/eyJqb2JJZCI6ODE5MzUyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Sênior,Tech Lead Hybris,Samsung SDS Latin America,Git
3053,"https://www.glassdoor.com.br/job-listing/pessoa-engenheira-de-devops-pleno-netvagas-JV_KO0,33_KE34,42.htm?jl=1009546473100",https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQjQ7ieaKLYwWgNH-_jlqdtRB2Ck5jTANQ2_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfWDCcsfG91Z4lFPJTA7OUzYJLiBv6uMPOi3BSkHXhdfRqwujhks7x-s_HF4-EWBHm2R0rRPjGGsReVTa582mANUvlMs4Z_7MjHrL8OpOOnj96Bt1XM3UveJ_mtLFDx9XRBNgqQbOIqvDvidgNtryDNc-e9jXySpoVYmDK8kHjlJx3NQ7bJ_YADTyA_16r7m3IgK5SWFvMqQb1mOgqM1_N5RhPL-Q3fC68AoHmkDDs0orC1pql3oII_sXZpfRoIOsbzL6-CZy_XLtVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvbciUcR7x3cCEgx9Zig1f4ounTepn8hC8op-r5ziW-cjnHqXMWkSvBEvLAY0IhSfumbTsFTzolUr14pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RRMG__8cXJOu-p3rapQw_nGDJCq4HDs9jZ5Dy-PXWQRs04KTQ3e4PrdcuL0VJOo7w0zQ-cFXQsQOCxbb6llOY52UUGM--Gp3MIyged_VNCv7-SeiBCNUSMkGcAVGjAOdiAQ6afYhMXhckRZGU70rGEnj4NlDC2_7_MFKJ4JuITZKSrFlX5IZMOqpBNS4moZ50AKGn6jclmm-cfZor5l3WqmXWVuCi6JaUZWB1VdX2_o30fgUofmiaEREoCKZPvAwLXzJ0YNxuQJLo3i3wrWnnhcQCXgOXiinhfJfL_SAejW8STyoAwwS-ykWPKi3yohjvzRkifdzksQDkc3cN8OeRWeYVqu4Ogkbj8IPNJCWd7sJs3NkvuX8mTYx03Ao_RK3OJ9pR4GImm-NN0lnCmnnc0BTD2lgpP3XVnKqu2bEr4xWDYOAono4GWGV0Wjn8wkV3xlRRueJAyXrUKAFnPb8UvbgeF6tpKE58i1IZdXvEhWeF4YdpxQLwSsuQTe2BgzO3Kia3sDcd0gn_lOo-KED87LszwMx00mWP9fvBr4vNmbzLqqj3M_mcy4wdJGI2c0uqreaJ3MDrH5gPdyMBX8Ypcg&org=1&channel=ns-dk-o-w-s_344-tld_9,"2024-11-29","2024-11-30",https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQjQ7ieaKLYwWgNH-_jlqdtRB2Ck5jTANQ2_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfWDCcsfG91Z4lFPJTA7OUzYJLiBv6uMPOi3BSkHXhdfRqwujhks7x-s_HF4-EWBHm2R0rRPjGGsReVTa582mANUvlMs4Z_7MjHrL8OpOOnj96Bt1XM3UveJ_mtLFDx9XRBNgqQbOIqvDvidgNtryDNc-e9jXySpoVYmDK8kHjlJx3NQ7bJ_YADTyA_16r7m3IgK5SWFvMqQb1mOgqM1_N5RhPL-Q3fC68AoHmkDDs0orC1pql3oII_sXZpfRoIOsbzL6-CZy_XLtVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvbciUcR7x3cCEgx9Zig1f4ounTepn8hC8op-r5ziW-cjnHqXMWkSvBEvLAY0IhSfumbTsFTzolUr14pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RRMG__8cXJOu-p3rapQw_nGDJCq4HDs9jZ5Dy-PXWQRs04KTQ3e4PrdcuL0VJOo7w0zQ-cFXQsQOCxbb6llOY52UUGM--Gp3MIyged_VNCv7-SeiBCNUSMkGcAVGjAOdiAQ6afYhMXhckRZGU70rGEnj4NlDC2_7_MFKJ4JuITZKSrFlX5IZMOqpBNS4moZ50AKGn6jclmm-cfZor5l3WqmXWVuCi6JaUZWB1VdX2_o30fgUofmiaEREoCKZPvAwLXzJ0YNxuQJLo3i3wrWnnhcQCXgOXiinhfJfL_SAejW8STyoAwwS-ykWPKi3yohjvzRkifdzksQDkc3cN8OeRWeYVqu4Ogkbj8IPNJCWd7sJs3NkvuX8mTYx03Ao_RK3OJ9pR4GImm-NN0lnCmnnc0BTD2lgpP3XVnKqu2bEr4xWDYOAono4GWGV0Wjn8wkV3xlRRueJAyXrUKAFnPb8UvbgeF6tpKE58i1IZdXvEhWeF4YdpxQLwSsuQTe2BgzO3Kia3sDcd0gn_lOo-KED87LszwMx00mWP9fvBr4vNmbzLqqj3M_mcy4wdJGI2c0uqreaJ3MDrH5gPdyMBX8Ypcg&org=1&channel=ns-dk-o-w-s_344-tld_9,Engenheiro de Dados,Pleno,Pessoa engenheira de devops pleno,Netvagas,"AWS, MLOps, GCP, Github, Linux, MySQL"
3054,"https://www.glassdoor.com.br/job-listing/key-account-distribuidores-cosméticos-beyond-hr-JV_IC2479061_KO0,37_KE38,47.htm?jl=1009546586488",https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=000001937f47710c93ef1c8262f16cac&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_8d1e21bc&cb=1733007208872&jobListingId=1009546586488&jrtk=5-yul1-3-1idvkesa9gbl3801,"2024-11-30","2024-11-30",https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=000001937f47710c93ef1c8262f16cac&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_8d1e21bc&cb=1733007208872&jobListingId=1009546586488&jrtk=5-yul1-3-1idvkesa9gbl3801,Engenheiro de Dados,Não Informado,Key Account - Distribuidores Cosméticos,Beyond HR,ETL
